global_iso_id,nu,sw,n_air,gamma_self,elower,nu-err,sw-err,n_air-err,gamma_self-err,nu-ref,sw-ref,n_air-ref,gamma_self-ref
1,3459.655858,3.3e-29,0.56,0.315,4939.7939,4,4,3,2,762,26,819,817
1,3459.72664,5.204e-26,0.39,0.265,3386.0513,4,5,4,2,15,15,819,817
1,3459.72728,1.553e-25,0.39,0.265,3386.3787,5,5,4,2,15,15,819,817
1,3459.748347,3.551e-29,0.55,0.391,3868.8728,4,4,6,8,762,26,778,817
1,3460.01529,6.293e-24,0.51,0.285,1874.9727,5,5,4,5,15,15,819,89
1,3460.213362,2.864e-28,0.56,0.315,4611.7944,4,4,3,2,762,26,819,817
1,3460.319567,4.077e-27,0.65,0.298,3058.3977,4,4,4,5,762,26,778,817
1,3460.4092,3.191e-22,0.48,0.39,1813.2227,5,5,4,5,15,15,819,89
1,3460.59518,1.057e-22,0.36,0.19,2073.5137,4,5,4,5,15,15,101,89
1,3460.59623,3.518e-23,0.36,0.235,2073.5142,4,5,4,2,15,15,101,817
1,3460.71739,1.694e-24,0.39,0.265,2300.6841,4,5,4,2,15,15,819,817
1,3460.774648,6.961e-29,0.51,0.298,5027.2559,4,4,3,2,762,26,819,817
1,3460.804376,9.119e-27,0.36,0.235,3266.5127,3,4,3,2,762,26,101,817
1,3460.882645,1.494e-29,0.41,0.183,4833.2061,3,4,3,2,762,26,101,817
1,3461.10436,3.292e-23,0.69,0.456,136.7617,5,5,4,5,15,15,819,89
1,3461.192609,6.564e-27,0.56,0.333,1255.9115,4,4,3,2,762,26,819,817
1,3461.20734,1.533e-24,0.24,0.265,1774.7502,5,5,4,2,15,15,819,817
1,3461.34405,7.705e-22,0.69,0.346,285.4186,5,5,4,5,15,15,819,89
1,3461.523365,2.536e-28,0.67,0.391,4150.2871,4,4,3,2,762,26,819,817
1,3461.55659,2.57e-22,0.69,0.349,285.2193,5,5,4,5,15,15,819,89
1,3461.577183,7.54e-27,0.52,0.298,3224.5461,4,4,4,6,762,26,778,817
1,3461.621281,1.21e-29,0.57,0.333,5122.3926,3,4,3,2,762,26,819,817
1,3461.647733,2.588e-28,0.48,0.281,4714.8184,4,4,3,2,762,26,819,817
1,3461.69795,6.898e-23,0.48,0.328,1843.0288,5,5,4,5,15,15,819,89
1,3461.720191,8.446e-29,0.48,0.281,4716.3784,4,4,3,2,762,26,819,817
1,3461.774309,2.246e-29,0.48,0.281,5062.0088,3,4,3,2,762,26,819,817
1,3461.780087,6.74e-29,0.48,0.281,5062.0127,3,4,3,2,762,26,819,817
1,3461.81519,5.123e-25,0.24,0.265,1774.6154,4,5,4,2,15,15,819,817
1,3461.987179,1.081e-29,0.71,0.333,4769.0381,4,4,5,6,762,26,778,817
1,3462.076374,7.705e-27,0.71,0.434,1907.6158,4,5,5,6,762,15,778,817
1,3462.258489,1.72e-29,0.56,0.333,2771.6899,4,4,3,2,762,26,819,817
1,3462.29432,1.404e-25,0.51,0.298,3162.2583,4,5,4,2,15,15,819,817
1,3462.315704,1.582e-29,0.61,0.352,4353.231,3,4,3,2,762,26,819,817
1,3462.392339,2.92e-29,0.41,0.195,4409.3428,3,4,3,2,762,26,101,817
1,3462.45675,4.559e-26,0.61,0.371,2042.7533,4,5,4,2,15,15,819,817
1,3462.51851,1.271e-25,0.36,0.235,2327.9126,4,5,4,2,15,15,101,817
1,3462.52405,1.057e-23,0.38,0.281,1690.6636,5,5,4,5,15,15,778,817
1,3462.56688,1.287e-24,0.39,0.265,2124.95,4,5,4,2,15,15,819,817
1,3462.59109,1.315e-21,0.67,0.448,503.9681,4,5,3,7,15,15,819,89
1,3462.81444,1.138e-21,0.57,0.376,885.6002,5,5,8,6,15,15,819,89
1,3462.9388,7.705e-26,0.56,0.315,3321.0132,4,5,4,2,15,15,819,817
1,3462.98426,2.291e-25,0.51,0.298,3224.5461,5,5,4,2,15,15,819,817
1,3462.99353,2.566e-26,0.56,0.315,3320.9297,5,5,4,2,15,15,819,817
1,3463.014625,3.258e-28,0.38,0.208,3758.3955,3,4,3,2,762,26,101,817
1,3463.02072,2.348e-26,0.36,0.235,3264.3362,4,5,4,2,15,15,101,817
1,3463.044462,8.151e-28,0.51,0.315,1810.5876,4,4,3,2,762,26,819,817
1,3463.196734,1.413e-29,0.66,0.434,3935.2107,4,4,6,8,762,26,778,817
1,3463.234285,1.016e-28,0.69,0.412,3875.0171,3,4,8,7,762,26,819,817
1,3463.414264,5.357e-29,0.74,0.391,4244.3047,4,4,4,6,762,26,778,817
1,3463.469879,7.358e-27,0.67,0.391,2000.8629,4,4,3,2,762,26,819,817
1,3463.721447,5.123e-28,0.38,0.208,3437.2751,3,4,3,2,762,26,101,817
1,3463.99729,1.158e-26,0.51,0.315,2009.8047,4,5,4,2,15,15,819,817
1,3464.005621,2.913e-27,0.51,0.315,2009.8051,3,4,3,2,762,26,819,817
1,3464.349478,1.316e-29,0.67,0.391,4195.9707,4,4,3,2,762,26,819,817
1,3464.38146,3.772e-23,0.51,0.423,1875.4613,5,5,4,3,15,15,819,78
1,3464.598595,1.448e-26,0.61,0.371,888.6326,4,4,3,2,762,26,819,817
1,3464.619029,5.452e-28,0.56,0.315,4493.8042,4,4,3,2,762,26,819,817
1,3464.6683,1.13e-22,0.51,0.394,1874.9727,5,5,4,3,15,15,819,78
1,3464.669239,1.806e-29,0.65,0.412,3746.7744,4,4,6,8,762,26,778,817
1,3464.74293,3.183e-25,0.24,0.25,2586.5288,4,5,4,2,15,15,819,817
1,3464.752929,1.921e-29,0.36,0.235,2880.8325,3,4,3,2,762,26,101,817
1,3464.801867,5.597e-29,0.67,0.391,3868.9868,4,4,8,6,762,26,819,817
1,3464.834019,3.33e-27,0.62,0.371,2146.2637,4,4,3,2,762,26,819,817
1,3464.929415,1.765e-29,0.67,0.391,4248.1523,3,4,3,2,762,26,819,817
1,3464.935142,9.649e-29,0.56,0.315,4600.4971,4,4,3,2,762,26,819,817
1,3464.984074,2.017e-29,0.69,0.412,3746.7627,4,4,8,6,762,26,819,817
1,3464.996059,4.323e-28,0.67,0.391,3626.9224,4,4,3,2,762,26,819,817
1,3465.01608,3.477e-25,0.24,0.25,2756.4143,4,5,4,2,15,15,819,817
1,3465.10422,2.473e-26,0.39,0.281,1985.7842,4,5,4,2,15,15,819,817
1,3465.135451,2.738e-29,0.36,0.221,4728.2197,4,4,3,2,762,26,101,817
1,3465.14091,5.527e-26,0.24,0.25,3391.1277,4,5,4,2,15,15,819,817
1,3465.15135,1.662e-25,0.24,0.25,3391.127,4,5,4,2,15,15,819,817
1,3465.411537,7.33e-29,0.73,0.391,4049.5359,4,4,4,7,762,26,778,817
1,3465.521289,1.765e-28,0.62,0.391,3722.731,4,4,3,2,762,26,819,817
1,3465.95066,1.497e-23,0.56,0.196,2009.8047,4,5,4,5,15,15,819,89
1,3465.95078,4.881e-24,0.56,0.315,2009.8051,4,5,4,2,15,15,819,817
1,3465.986359,1.127e-29,0.56,0.315,4817.7354,4,4,3,2,762,26,819,817
1,3466.02886,6.213e-24,0.67,0.391,610.1144,5,5,4,2,15,15,819,817
1,3466.049925,2.901e-29,0.61,0.352,4695.8364,4,4,8,6,762,26,819,817
1,3466.054678,1.358e-29,0.56,0.315,4399.542,4,4,8,6,762,26,819,817
1,3466.10306,1.795e-22,0.56,0.35,920.2098,4,5,4,5,15,15,819,89
1,3466.12867,2.788e-26,0.57,0.352,1059.8353,5,5,4,2,15,15,819,817
1,3466.457418,1.69e-26,0.36,0.235,2880.8325,3,5,4,2,762,15,101,817
1,3466.488805,5.816e-29,0.41,0.195,4291.9048,3,4,3,2,762,26,101,817
1,3466.527904,9.002e-29,0.7,0.412,3951.3145,4,4,4,5,762,26,778,817
1,3466.528145,1.566e-29,0.61,0.371,2552.8572,4,4,3,2,762,26,819,817
1,3466.59332,6.777e-24,0.61,0.352,586.2435,5,5,4,2,15,15,819,817
1,3466.611719,7.44e-27,0.24,0.265,1962.5062,4,4,3,2,762,26,819,817
1,3466.624852,7.696e-28,0.64,0.434,3392.7493,4,4,4,7,762,26,778,817
1,3466.66404,8.109e-25,0.39,0.265,2275.3718,4,5,8,6,15,15,819,817
1,3466.700144,1.399e-29,0.67,0.391,4050.5122,4,4,3,2,762,26,819,817
1,3466.725917,8.756e-28,0.69,0.412,1875.4694,4,4,3,2,762,26,819,817
1,3466.74673,1.594e-26,0.67,0.412,1817.4512,4,5,4,2,15,15,819,817
1,3466.822926,1.387e-29,0.67,0.371,4016.0525,4,4,6,6,762,26,778,817
1,3466.89451,1.509e-21,0.56,0.32,920.168,5,5,8,6,15,15,819,89
1,3467.019588,1.417e-28,0.36,0.235,2983.3953,3,4,3,2,762,26,101,817
1,3467.085445,2.708e-29,0.38,0.221,4243.1084,3,4,3,2,762,26,101,817
1,3467.14716,3.506e-22,0.12,0.344,920.2098,5,5,3,6,15,15,778,89
1,3467.172885,7.898e-29,0.67,0.391,4165.4736,4,4,3,2,762,26,819,817
1,3467.245384,4.765e-29,0.61,0.352,4348.4146,4,4,3,2,762,26,819,817
1,3467.288104,6.708e-29,0.24,0.25,4252.4473,3,4,3,2,762,26,819,817
1,3467.343997,3.259e-28,0.56,0.315,2512.3752,4,4,3,2,762,26,819,817
1,3467.49602,5.85e-23,0.7,0.469,508.812,5,5,5,6,15,15,778,89
1,3467.537644,7.182e-29,0.62,0.371,2211.1904,4,4,3,2,762,26,819,817
1,3467.570971,1.099e-26,0.57,0.333,2595.8127,4,4,8,6,762,26,819,817
1,3467.572125,6.821e-29,0.56,0.315,4949.0029,4,4,3,2,762,26,819,817
1,3467.639841,1.087e-29,0.54,0.352,4695.8364,4,4,5,6,762,26,778,817
1,3467.676447,2.059e-27,0.67,0.391,4049.5359,4,4,8,7,762,26,819,817
1,3467.692683,1.239e-29,0.68,0.412,4050.052,3,4,6,6,762,26,778,817
1,3467.81433,1.174e-23,0.51,0.358,1201.921,5,5,4,5,15,15,819,89
1,3468.32879,1.392e-25,0.69,0.412,2004.8154,5,5,4,2,15,15,819,817
1,3468.34815,3.239e-26,0.36,0.235,2551.4822,4,5,4,2,15,15,101,817
1,3468.35331,4.478e-26,0.57,0.333,2495.1658,5,5,3,6,15,15,778,817
1,3468.505184,2.004e-28,0.61,0.352,3879.3359,4,4,8,6,762,26,819,817
1,3468.531936,9.431e-29,0.69,0.456,3849.3853,4,4,8,7,762,26,819,817
1,3468.55808,1.255e-22,0.69,0.538,488.1077,5,5,4,3,15,15,819,78
1,3468.603088,5.82e-29,0.62,0.391,2406.1431,4,4,3,2,762,26,819,817
1,3468.614151,1.124e-29,0.57,0.333,4564.0303,4,4,3,2,762,26,819,817
1,3468.630692,6.476e-28,0.62,0.371,4095.3152,4,4,3,2,762,26,819,817
1,3468.652194,2.881e-28,0.71,0.504,3755.9285,3,4,3,2,762,26,819,817
1,3468.687367,5.809e-27,0.5,0.315,2841.4304,4,5,4,6,762,15,778,817
1,3468.787213,1.79e-28,0.57,0.333,4792.3398,4,4,3,2,762,26,819,817
1,3468.870193,1.907e-27,0.62,0.371,4095.8027,4,4,3,2,762,26,819,817
1,3468.918143,5.992e-29,0.62,0.391,3719.491,4,4,3,2,762,26,819,817
1,3468.919868,2.329e-27,0.24,0.265,1960.2061,3,4,3,2,762,26,819,817
1,3468.93204,5.002e-26,0.61,0.352,2572.1394,5,5,4,2,15,15,819,817
1,3469.00245,4.155e-25,0.36,0.138,2327.8826,4,5,4,5,15,15,101,89
1,3469.02858,1.214e-24,0.36,0.177,2327.9126,5,5,4,5,15,15,101,89
1,3469.03654,1.247e-26,0.36,0.221,2358.2996,4,5,4,2,15,15,101,817
1,3469.184355,4.396e-27,0.36,0.221,2358.3005,3,4,3,2,762,26,101,817
1,3469.19717,1.815e-26,0.61,0.352,2724.167,5,5,4,2,15,15,819,817
1,3469.319713,1.412e-27,0.61,0.352,2724.0413,4,4,3,2,762,26,819,817
1,3469.343973,1.764e-29,0.38,0.221,3083.8645,3,4,3,2,762,26,101,817
1,3469.344784,3.51e-28,0.36,0.235,3922.3293,3,4,3,2,762,26,101,817
1,3469.344878,1.17e-28,0.36,0.235,3922.3293,3,4,3,2,762,26,101,817
1,3469.367489,3.827e-29,0.57,0.333,4977.0439,4,4,3,2,762,26,819,817
1,3469.396171,2.203e-29,0.6,0.352,4033.6143,4,4,6,8,762,26,778,817
1,3469.5294,8.27e-24,0.67,0.415,399.4575,4,5,4,5,15,15,819,89
1,3469.6887,2.699e-26,0.62,0.371,2552.8572,5,5,4,2,15,15,819,817
1,3469.85148,3.366e-27,0.57,0.333,2920.1321,4,4,5,6,762,26,778,817
1,3469.893136,2.382e-29,0.68,0.434,3935.344,4,4,4,7,762,26,778,817
1,3469.897085,8.193e-27,0.39,0.265,3386.3787,4,4,3,2,762,26,819,817
1,3469.90475,1.15e-26,0.55,0.371,2552.8796,5,5,5,6,15,15,778,817
1,3470.04631,1.276e-29,0.57,0.333,4976.043,4,4,3,2,762,26,819,817
1,3470.222094,2.743e-27,0.39,0.265,3386.0513,3,4,3,2,762,26,819,817
1,3470.2531,1.279e-25,0.36,0.221,2872.2732,4,5,4,2,15,15,101,817
1,3470.34104,3.344e-22,0.49,0.488,882.8903,4,5,5,6,15,15,778,78
1,3470.482704,2.436e-29,0.38,0.208,4427.1191,3,4,3,2,762,26,101,817
1,3470.56409,1.396e-22,0.51,0.394,1616.4524,5,5,4,4,15,15,819,78
1,3470.57677,2.679e-26,0.24,0.25,2426.1953,4,5,4,2,15,15,819,817
1,3470.75751,1.23e-28,0.24,0.265,3587.6655,3,4,3,2,762,26,819,817
1,3470.815435,7.978e-29,0.61,0.352,3879.3359,4,4,8,6,762,26,819,817
1,3470.823832,3.088e-28,0.39,0.265,4696.8647,4,4,3,2,762,26,819,817
1,3470.85312,5.648e-26,0.36,0.221,2872.5789,4,5,4,2,15,15,101,817
1,3470.864451,1.03e-28,0.39,0.265,4696.833,4,4,3,2,762,26,819,817
1,3470.868333,2.885e-28,0.41,0.172,3675.1101,4,4,3,2,762,26,101,817
1,3470.869722,9.618e-29,0.41,0.172,3675.1116,3,4,3,2,762,26,101,817
1,3471.1288,2.493e-24,0.71,0.434,1907.6158,5,5,4,6,15,15,778,817
1,3471.186,1.456e-26,0.66,0.391,2406.1411,5,5,5,6,15,15,778,817
1,3471.24983,4.559e-26,0.67,0.391,2406.1431,5,5,4,2,15,15,819,817
1,3471.2621,2.492e-29,0.67,0.352,4188.394,4,4,6,8,762,26,778,817
1,3471.2789,1.029e-24,0.69,0.412,275.4971,5,5,4,2,15,15,819,817
1,3471.385317,2.692e-28,0.39,0.265,3959.2522,4,4,3,2,762,26,819,817
1,3471.434367,4.968e-28,0.67,0.391,4065.1316,4,4,3,2,762,26,819,817
1,3471.448143,5.291e-29,0.41,0.183,4638.6421,4,4,3,2,762,26,101,817
1,3471.70559,2.425e-23,0.56,0.33,1477.2972,5,5,4,5,15,15,819,89
1,3471.79506,9.722e-23,0.51,0.335,1724.7047,5,5,4,5,15,15,819,89
1,3471.94669,1.053e-24,0.15,0.333,2337.6665,5,5,3,6,15,15,778,817
1,3472.099522,1.199e-28,0.71,0.434,3500.6387,4,4,3,2,762,26,819,817
1,3472.167526,1.269e-29,0.61,0.352,4457.8184,4,4,3,2,762,26,819,817
1,3472.28476,2.675e-28,0.71,0.391,4095.9199,4,4,5,6,762,26,778,817
1,3472.288017,1.975e-29,0.36,0.235,4172.1509,3,4,3,2,762,26,101,817
1,3472.288633,5.923e-29,0.36,0.235,4172.1504,3,4,3,2,762,26,101,817
1,3472.48751,8.593e-25,0.71,0.434,1907.4502,5,5,8,7,15,15,819,817
1,3472.51142,3.832e-25,0.57,0.333,2337.4631,5,5,8,6,15,15,819,817
1,3472.55197,4.185e-27,0.34,0.315,3141.0457,4,4,3,6,762,26,778,817
1,3472.676458,2.302e-29,0.61,0.352,4484.9922,4,4,8,7,762,26,819,817
1,3472.768356,9.61e-28,0.68,0.412,3482.0647,4,4,4,7,762,26,778,817
1,3472.773603,1.272e-28,0.8,0.434,3796.5396,3,4,4,6,762,26,778,817
1,3472.83507,1.17e-24,0.46,0.371,2161.2859,5,5,3,7,15,15,778,817
1,3472.90346,1.428e-26,0.47,0.333,2490.354,5,5,5,6,15,15,778,817
1,3472.978326,7.091e-27,0.61,0.352,2309.73,4,4,3,2,762,26,819,817
1,3473.038405,5.129e-29,0.38,0.221,3080.1777,3,4,3,2,762,26,101,817
1,3473.138596,1.697e-27,0.57,0.352,1216.1897,4,4,3,2,762,26,819,817
1,3473.14698,3.578e-24,0.62,0.371,542.9058,5,5,4,2,15,15,819,817
1,3473.152213,7.873e-29,0.57,0.333,4861.8032,4,4,3,2,762,26,819,817
1,3473.26047,1.408e-26,0.38,0.208,3439.3054,4,5,4,2,15,15,101,817
1,3473.29336,6.374e-23,0.67,0.391,503.9681,5,5,4,2,15,15,819,817
1,3473.34763,1.468e-25,0.65,0.315,2904.6702,5,5,3,6,15,15,778,817
1,3473.36979,2.295e-22,0.62,0.371,602.7735,5,5,4,2,15,15,819,817
1,3473.385964,9.297e-29,0.71,0.434,3895.5872,3,4,3,2,762,26,819,817
1,3473.410485,9.501e-29,0.67,0.391,3722.731,4,4,3,2,762,26,819,817
1,3473.47492,9.117e-24,0.65,0.315,1282.9188,5,5,3,6,15,15,778,817
1,3473.478395,7.577e-28,0.36,0.25,2756.4143,4,4,3,2,762,26,819,817
1,3473.52369,1.105e-25,0.24,0.25,2748.0986,4,5,4,2,15,15,819,817
1,3473.64775,3.018e-26,0.36,0.221,2872.2732,4,5,4,2,15,15,101,817
1,3473.958628,1.049e-29,0.69,0.412,4031.8535,4,4,3,2,762,26,819,817
1,3474.12541,2.808e-26,0.57,0.333,3306.2954,5,5,4,2,15,15,819,817
1,3474.125779,1.049e-26,0.57,0.333,3306.2944,4,4,3,2,762,26,819,817
1,3474.223659,5.527e-27,0.39,0.281,2321.905,4,5,4,2,762,15,819,817
1,3474.37206,2.312e-26,0.48,0.281,2522.2644,4,5,4,2,15,15,819,817
1,3474.376845,1.198e-26,0.48,0.281,2522.2607,3,4,3,2,762,26,819,817
1,3474.60409,2.913e-26,0.61,0.371,757.7801,5,5,4,2,15,15,819,817
1,3474.610967,2.919e-29,0.69,0.412,3977.2617,4,4,8,7,762,26,819,817
1,3474.611763,3.684e-27,0.57,0.333,2919.6323,4,4,3,2,762,26,819,817
1,3474.639948,2.119e-27,0.39,0.281,2321.8118,3,4,3,2,762,26,819,817
1,3474.73882,2.925e-22,0.51,0.298,1718.7185,5,5,4,2,15,15,819,817
1,3474.78363,6.213e-23,0.69,0.412,488.1342,5,5,4,2,15,15,819,817
1,3474.863445,3.298e-28,0.41,0.195,4027.5044,3,4,3,2,762,26,101,817
1,3474.90697,5.688e-23,0.57,0.333,982.9116,5,5,8,6,15,15,819,817
1,3474.92297,2.457e-25,0.56,0.315,3141.0457,5,5,4,2,15,15,819,817
1,3475.019856,7.157e-29,0.57,0.333,4564.3667,4,4,3,2,762,26,819,817
1,3475.03306,1.803e-21,0.69,0.425,383.8425,5,5,8,6,15,15,819,89
1,3475.050933,6.903e-27,0.59,0.315,2983.3228,4,4,5,6,762,26,778,817
1,3475.216169,2.962e-28,0.45,0.352,3739.5188,4,4,4,6,762,26,778,817
1,3475.24159,6.092e-25,0.39,0.265,2105.8667,4,5,4,2,15,15,819,817
1,3475.307419,1.023e-29,0.48,0.281,4265.9756,3,4,3,2,762,26,819,817
1,3475.379406,1.76e-28,0.41,0.195,2981.3584,3,4,3,2,762,26,101,817
1,3475.469361,1.163e-29,0.76,0.391,4076.8955,4,4,5,5,762,26,778,817
1,3475.651936,2.041e-28,0.57,0.333,4564.0303,4,4,3,2,762,26,819,817
1,3475.663346,4.218e-28,0.24,0.25,3879.7195,3,4,3,2,762,26,819,817
1,3475.78824,8.189e-26,0.56,0.315,3139.4756,5,5,4,2,15,15,819,817
1,3475.805409,4.548e-27,0.38,0.208,3437.2751,3,4,3,2,762,26,101,817
1,3475.818755,1.771e-29,0.73,0.371,4308.2114,4,4,6,8,762,26,778,817
1,3475.925227,1.838e-29,0.62,0.371,4249.5244,3,4,8,7,762,26,819,817
1,3475.94677,5.85e-25,0.51,0.298,1875.4613,5,5,4,2,15,15,819,817
1,3476.018602,3.057e-29,0.76,0.48,3796.9817,3,4,4,5,762,26,778,817
1,3476.162225,1.986e-29,0.51,0.315,3141.0457,4,4,3,2,762,26,819,817
1,3476.34613,4.962e-24,0.56,0.336,1631.3831,5,5,4,5,15,15,819,89
1,3476.651377,5.138e-28,0.41,0.195,2981.3574,4,4,3,2,762,26,101,817
1,3476.716434,6.263e-29,0.24,0.25,4442.7114,3,4,3,2,762,26,819,817
1,3477.033414,1.43e-29,0.36,0.25,3879.7207,3,4,3,2,761,26,819,817
1,3477.068675,8.83e-29,0.24,0.25,4174.0371,4,4,3,2,762,26,819,817
1,3477.096103,4.885e-28,0.51,0.298,3387.3999,4,4,8,5,762,26,819,817
1,3477.10387,4.639e-25,0.56,0.315,1631.2452,5,5,4,2,15,15,819,817
1,3477.28805,5.89e-25,0.48,0.281,2144.0459,5,5,4,2,15,15,819,817
1,3477.429093,1.66e-29,0.36,0.235,3101.4397,4,4,3,2,762,26,101,817
1,3477.688444,8.642e-28,0.34,0.352,3738.6089,4,4,3,6,762,26,778,817
1,3477.76218,4.276e-24,0.57,0.333,1411.6418,5,5,4,2,15,15,819,817
1,3477.79124,5.608e-25,0.67,0.391,2130.4941,5,5,4,2,15,15,819,817
1,3477.84566,9.843e-24,0.57,0.333,1411.6113,5,5,8,5,15,15,819,817
1,3477.85939,2.178e-24,0.58,0.281,1843.0288,5,5,3,5,15,15,778,817
1,3478.116146,3.897e-27,0.24,0.25,3347.782,3,4,3,2,762,26,819,817
1,3478.117588,1.299e-27,0.24,0.25,3347.7803,3,4,3,2,762,26,819,817
1,3478.290796,1.298e-27,0.24,0.25,3877.0881,4,4,3,2,762,26,819,817
1,3478.353872,2.883e-29,0.57,0.333,4851.5376,4,4,3,2,762,26,819,817
1,3478.47041,3.873e-29,0.51,0.298,4483.2275,4,4,3,2,762,26,819,817
1,3478.69488,2.187e-25,0.51,0.298,3058.3977,5,5,4,2,15,15,819,817
1,3478.708605,1.831e-29,0.66,0.391,4153.938,4,4,5,8,762,26,778,817
1,3479.256308,4.278e-29,0.41,0.208,3211.2112,4,4,3,2,762,26,101,817
1,3479.26861,1.013e-24,0.48,0.281,1985.7842,4,5,4,2,15,15,819,817
1,3479.36654,3.615e-23,0.62,0.315,1080.3853,4,5,3,5,15,15,778,817
1,3479.37094,7.867e-23,0.56,0.363,1810.5876,5,5,4,4,15,15,819,78
1,3479.37472,2.618e-23,0.56,0.363,1810.583,4,5,4,4,15,15,819,78
1,3479.375767,3.593e-29,0.71,0.434,3858.8755,3,4,8,7,762,26,819,817
1,3479.413752,1.423e-29,0.41,0.208,3211.0547,3,4,3,2,762,26,101,817
1,3479.64173,2.751e-23,0.62,0.334,1216.1945,5,5,4,5,15,15,778,78
1,3479.64668,8.674e-24,0.61,0.334,1216.1897,4,5,4,4,15,15,819,78
1,3479.709106,1.046e-27,0.56,0.315,4399.542,4,4,3,2,762,26,819,817
1,3479.799251,3.83e-29,0.62,0.371,4015.5146,4,4,3,2,762,26,819,817
1,3479.804482,1.183e-28,0.36,0.235,4396.0503,4,4,3,2,762,26,101,817
1,3480.126626,1.658e-28,0.54,0.371,3736.1707,4,4,3,6,762,26,778,817
1,3480.21863,3.296e-23,0.51,0.3,1446.1279,5,5,4,5,15,15,819,89
1,3480.27028,2.453e-25,0.62,0.391,2130.4941,4,5,4,2,15,15,819,817
1,3480.27828,1.918e-29,0.61,0.352,3879.3359,4,4,3,2,762,26,819,817
1,3480.28985,1.464e-25,0.51,0.298,1874.9727,4,5,4,2,15,15,819,817
1,3480.3955,5.285e-22,0.48,0.332,1690.6636,5,5,4,5,15,15,819,89
1,3480.47198,5.285e-25,0.51,0.298,3072.7258,5,5,4,2,15,15,819,817
1,3480.47912,1.489e-25,0.36,0.25,2042.3727,4,5,4,2,15,15,819,817
1,3480.563981,1.45e-28,0.38,0.208,3870.1997,3,4,3,2,762,26,101,817
1,3480.58898,1.259e-22,0.39,0.265,1774.6154,5,5,4,2,15,15,819,817
1,3480.59546,3.764e-22,0.39,0.265,1774.7502,4,5,4,2,15,15,819,817
1,3480.62805,1.085e-22,0.56,0.315,1079.0792,5,5,8,6,15,15,819,817
1,3480.6539,6.858e-22,0.58,0.415,709.6082,5,5,5,6,15,15,778,89
1,3480.67183,5.971e-26,0.39,0.265,2437.5012,4,5,4,2,15,15,819,817
1,3480.745828,2.494e-28,0.57,0.333,4725.062,4,4,3,2,762,26,819,817
1,3480.7602,7.302e-22,0.69,0.445,315.7795,5,5,8,7,15,15,819,89
1,3480.78059,5.688e-25,0.61,0.352,2309.73,5,5,8,6,15,15,819,817
1,3480.782101,2.268e-29,0.56,0.315,4436.9399,4,4,3,2,762,26,819,817
1,3480.80646,4.478e-25,0.36,0.25,2042.3098,5,5,4,2,15,15,819,817
1,3480.867729,1.332e-27,0.57,0.333,2337.4631,4,4,3,2,762,26,819,817
1,3480.88649,1.61e-22,0.48,0.295,1695.0677,5,5,4,5,15,15,819,89
1,3481.12592,6.092e-25,0.56,0.315,2998.7661,5,5,4,2,15,15,819,817
1,3481.3308,1.316e-29,0.51,0.298,4480.3911,4,4,3,2,762,26,819,817
1,3481.44359,4.72e-25,0.48,0.281,3135.7642,5,5,4,2,15,15,819,817
1,3481.486188,5.637e-29,0.56,0.315,4816.9902,4,4,3,2,762,26,819,817
1,3481.514,1.549e-25,0.48,0.281,3136.4116,5,5,4,2,15,15,819,817
1,3481.534837,9.311e-29,0.62,0.371,4199.3906,4,4,3,2,762,26,819,817
1,3481.587047,3.941e-28,0.54,0.281,3659.9033,4,4,3,5,762,26,778,817
1,3481.629555,2.018e-27,0.36,0.235,3465.0686,3,4,3,2,762,26,101,817
1,3481.66217,1.202e-23,0.62,0.294,1045.0583,5,5,4,4,15,15,819,78
1,3481.66218,3.917e-23,0.54,0.294,1045.0577,4,5,4,5,15,15,778,78
1,3481.813687,6.052e-27,0.36,0.235,3464.8862,3,4,3,2,762,26,101,817
1,3481.88501,1.651e-29,0.36,0.25,3879.7207,3,4,3,2,761,26,819,817
1,3482.087041,6.245e-29,0.62,0.371,4292.9106,4,4,3,2,762,26,819,817
1,3482.109692,4.422e-29,0.61,0.371,2552.8796,4,4,3,2,762,26,819,817
1,3482.132985,3.322e-27,0.24,0.25,2629.333,3,4,3,2,762,26,819,817
